,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511
0,0.9616548813603071,0.8677091412308746,0.51237511487669,0.47727961326896456,0.09696568961296355,0.02227711354280488,0.09874139198205009,0.019206954261505427,1.005928903665776,0.8836504343582767,0.5500235424381282,0.5054257748813413,0.14745417333487276,0.019249180186927922,0.11111666284301179,0.021756560233874383,0.9770988996318198,0.8661145933438967,0.5488596429825943,0.5157436816869119,0.1717590124332333,0.015842931249582703,0.09977689908196079,0.017799457035103453,0.9990769254934423,0.9198592974546975,0.5857636127548695,0.5101724817789284,0.19360036401359665,0.02490170015821795,0.10186878429058589,0.019547262875413404,1.0574037855659628,0.9290145960107701,0.578732089608051,0.49370846048665706,0.17433028110440413,0.024793599450397195,0.09962111716047088,0.021850229543327722,1.1063793180057693,0.9580356992492769,0.5961102121895316,0.4607947070191918,0.162710367466321,0.02679100914839855,0.11912173426692058,0.029642317348982112,1.4473360840894007,1.1113566464252345,0.660390403937462,0.423594562985856,0.1385177823765843,0.027973159857630825,0.15619558769295502,0.07368890645252144,1.1019071845649622,0.9472995484973064,0.5732394132528419,0.4853540588280143,0.12968075741912646,0.028765615053401774,0.1475042011530452,0.03908269707725914,0.9367692632176957,0.8487743038488444,0.5662657035603988,0.48599058949185703,0.15967181052084262,0.02097350602307987,0.11721379698055374,0.0314469111961176,0.8932551614723314,0.8596874650181383,0.5400951516759972,0.47323226787037,0.16631801542957653,0.017324662617953283,0.0874050596980401,0.022949074705728555,1.0145291714575684,0.9218255743115709,0.5459307467318258,0.43950026003962117,0.17557709853922038,0.021995674630167317,0.07972424814052138,0.023292356838439335,1.0309433361741813,0.9356147335523874,0.5217776514063838,0.4446715217343689,0.13969412903796882,0.015915638335582124,0.06407696458464714,0.02399630464265105,1.1193384191852267,0.9846071995752994,0.5565555296532683,0.40317538126182967,0.15324926891857638,0.025302175577758036,0.08614161934332595,0.03267871617200662,1.377783671451982,1.1117434145203124,0.6061609449244743,0.35766217287438634,0.1414935212479318,0.02563289731554566,0.12750085739818748,0.061779686404994955,0.98488748531275,0.8379289505980396,0.560113642625885,0.47381079997718734,0.1400528139934219,0.04433161707648205,0.15170626264365664,0.03516376265679517,0.9247490675768933,0.8175241041843835,0.5516982838802627,0.45063587716206227,0.1591815134714241,0.03202702826143516,0.11399649361318225,0.028947223962374428,0.8712059911199336,0.8127906976251689,0.5357501939116696,0.4426826740702876,0.15829110469225594,0.025590936952528124,0.0891250161369931,0.025288613971810748,0.9020387091669537,0.8445129970835024,0.5210678283532449,0.42747216923345743,0.15469421405346703,0.022779361151930903,0.06451588316715509,0.022708560813489258,0.9268626707995539,0.8599896844311843,0.5141230093140067,0.40534570259240443,0.14265518648261183,0.023965323026521868,0.06310541140687734,0.023614478491163535,0.9799831576909238,0.8982739427297655,0.5210957290422278,0.3973817686250654,0.12107074949728971,0.027624641573370027,0.07570621211143415,0.029202574442761742,1.138753522222624,0.9839402038093401,0.5070491932415127,0.3719432043480495,0.12160465392709341,0.023962124987149173,0.07853398407687036,0.03387194164184722,0.796331416795176,0.7841267618341656,0.4327902120392699,0.3977587919663879,0.048849581973635314,0.031152603171432366,0.06980327566632821,0.02395915129434276,0.774808011563892,0.7997981178439524,0.4737284465508046,0.3974783476738862,0.07275134866796791,0.055556012149090374,0.07265404713633782,0.017758323369799902,0.8248369520378185,0.8420245258281223,0.4656495844998553,0.44821691230192867,0.06470931848192062,0.05135971571798442,0.06445618695769481,0.02156501671795823,0.7121792627411128,0.7106138409339939,0.4012853108105547,0.3915334426364201,0.046488275124588,0.022338255190710574,0.06666400694350383,0.013520150982520747,0.7409862400794084,0.7312300982057782,0.40519138674493826,0.39601427289835417,0.04820295607314256,0.022863947806687455,0.0672856785057907,0.013931270397960206,0.9311793443679057,0.8353350263559336,0.5505687468449996,0.5060628020017071,0.13203570337434267,0.037183809275229955,0.09777756087159739,0.016152911305307906,1.0144919226541818,0.9263745137551878,0.5833085070560249,0.49350158814804024,0.12058592515953047,0.05813591284836457,0.1150028127186154,0.031269705089561124,1.1685971167628268,0.9874774254647622,0.5712829447842444,0.5135780202407508,0.09396091900750404,0.08984168292628744,0.11100674536536363,0.04334903318907202,0.7663221395319662,0.7383178520592026,0.41436342369507945,0.40234428005346673,0.06350227642923191,0.02397724688085491,0.07358600451643191,0.013459181299803164,0.8539692334453884,0.8093355739508614,0.4261889151665745,0.45987617733884906,0.08490786809211552,0.013017731742871392,0.06948008974406969,0.010294204921548991,0.9378549097899955,0.8591780386182712,0.5354563272021844,0.5274459199679545,0.14082375615428616,0.026184387163444754,0.08768067130515343,0.014991541465615507,0.8248953422115504,0.7928528278263212,0.5512859260268406,0.5186613287876376,0.15106059059712676,0.02447311992855443,0.09611753675813457,0.015030055603810667,0.9241979277725128,0.8660956160380717,0.5733654199008298,0.5218254072433884,0.1656574563354757,0.0273491226137999,0.09643674319507153,0.01609788009075784,0.9753796482441617,0.8681309566025956,0.5950922115337728,0.5166466375027734,0.15582158953222536,0.03520828175778618,0.10511603497905876,0.020357962403564477,0.9515451001159657,0.8658893463141784,0.5822651416134162,0.5266378608630616,0.1440730900486141,0.03084964570480878,0.10916754359337148,0.017668126309764793,1.1879573890039596,1.008083578975525,0.6406638282676096,0.4732057726873612,0.13428445258967137,0.05296722179385915,0.16699592181119546,0.0441012280135058,1.2628886878625307,1.0535345726174152,0.671636917310664,0.5076939532470117,0.14326422530682228,0.07700821871354267,0.15852305624764096,0.05730204753544657,0.9585336973409012,0.876945167140454,0.4884640678002868,0.43439473421769864,0.07778124867194867,0.029076652438332316,0.09783750999039885,0.02351704366149573,1.4294665329850993,1.0590433707604858,0.6581507954434695,0.38927225985749453,0.09875864890105199,0.034778081511468946,0.1654193553618117,0.09569653430144476,1.2063154739097415,0.9981429870405791,0.5777708168480912,0.4340103565317673,0.08816891068043321,0.048772545635747185,0.14429177801232507,0.050400582709679675,1.606275021025592,1.080505299391615,0.7514609760514945,0.1925161655477392,0.05916140494769468,0.03229067119976125,0.3266043218466297,0.19204094294006654,1.0444563165657366,0.9090954664953119,0.5430382253016677,0.4065676371608479,0.1059147405061659,0.06402095523922122,0.1394928165457558,0.030959583108032,1.8113578272966835,1.2008528399066618,0.7265720616774758,0.34040603580544826,0.05358568824365818,0.01783614536130284,0.19278067817994915,0.16785143462104807,1.039098161135702,0.8897669007212619,0.5480358373058434,0.4926161936801858,0.11243699044290614,0.06707083623313242,0.13372467477235922,0.0442926593326563,1.5130670996860827,1.153879255730438,0.5607697678259927,0.29527932789311667,0.08054410723090608,0.03189897672126982,0.1224752081881784,0.09653057994862622,1.0720394425768283,0.9389526812444493,0.5750760543849924,0.4371395146939043,0.16585277737501367,0.10378495455832981,0.15150648236460915,0.04642762348029132,0.9553139336698913,0.8280383359804153,0.5673070198931535,0.4347618864727955,0.17167342823273365,0.07470025401478361,0.16058574418760171,0.036344121674676245,0.9041877097029115,0.8232666509777582,0.5616158850332913,0.44451591099139054,0.15299798518105065,0.05448532302068928,0.1515015959065023,0.026846759709626185,0.9454797394844644,0.8446460652332144,0.573738190951609,0.37881588611372946,0.17278564626396128,0.06248241493204942,0.12885312607738117,0.02827536366039153,0.8545537779797652,0.8209179627917105,0.5354213051993725,0.3937462052957886,0.14012836687856833,0.044398281367018545,0.08177763885026822,0.023081633095778924,0.9254379573435072,0.8801781161316531,0.5495508387679748,0.3689571859028275,0.12698337552359668,0.05151238297461412,0.09612577227782755,0.029674051502840665,0.9879937917872124,0.896634451881122,0.5422451173190694,0.374912819953452,0.11468182727634608,0.047361184593326326,0.0977654000947506,0.03190166712971616,1.1010692923611618,0.9725222855613374,0.5686766786085394,0.3570869735562275,0.10282269333789563,0.06279959076258734,0.113064109854263,0.041164264239639675,1.2410184466261045,1.0337170433336436,0.615207675730351,0.2937139007951319,0.08452792768417448,0.081383813601005,0.1516430089801468,0.07409715385957617,1.0407512575500026,0.8908530791298421,0.6031222701387954,0.36608243079020464,0.19770528442147978,0.1378030193669147,0.19502506472419992,0.045148602735173404,1.0214765597858826,0.8928691734178384,0.595536684953118,0.3705902014156648,0.1925684110614487,0.1109061997447722,0.17597779691576204,0.03599237144143588,1.004378535232523,0.8740994981928596,0.6154380712696219,0.31318070894598604,0.1843757660627902,0.10668176496997658,0.15905385592601776,0.03338703996370757,1.1489057281125847,0.9784510438627416,0.6255259208143434,0.3381403653593185,0.12451843183468762,0.10797365660753983,0.15233197580464616,0.03971662141658197,1.2370033300024177,1.00948088742419,0.6887813646351003,0.28992525295480503,0.10600737536571544,0.16498851290850564,0.19263109166061412,0.06580014153106593,0.9356470302184934,0.809362918031709,0.6314076457781241,0.29985031579139876,0.18579631824697293,0.16297470166344874,0.2601661779164145,0.022514500373679393,1.0832604366590595,0.8981455564933309,0.6645714820423145,0.2838564544884728,0.17638405467854432,0.1537176572527432,0.24616409398945138,0.029757727318624704,1.0046084447778403,0.8791591293599432,0.653557704357639,0.3321149160750343,0.09704918121764325,0.18143905008011374,0.2046748013228869,0.03896537448186304,1.107089678857152,0.9254287138029689,0.7365388569319161,0.2108836922013985,0.20888664157170908,0.149247462654885,0.26184847023593527,0.06312353198207998
